"","country","year","homicide_rate","gini_coef","top_10_income_share","top_1_income_share","top_01_income_share","palma_ratio"
"2612","Tajikistan",2009,1.2987715,0.5305834,40.72,14.679999,5.02,3.8487713
"2613","Tajikistan",2010,2.3747735,NA,NA,NA,NA,NA
"2614","Tajikistan",2011,1.6185347,NA,NA,NA,NA,NA
"2615","Tanzania",1995,6.904434,NA,NA,NA,NA,NA
"2616","Tanzania",1996,7.331234,NA,NA,NA,NA,NA
"2617","Tanzania",1997,7.408958,NA,NA,NA,NA,NA
"2618","Tanzania",2003,7.4409547,NA,NA,NA,NA,NA
"2619","Tanzania",2004,7.6275625,NA,NA,NA,NA,NA
"2620","Tanzania",2010,8.618831,NA,NA,NA,NA,NA
"2621","Tanzania",2011,8.938722,0.58848566,48.82,16.41,4.84,5.295011
"2622","Tanzania",2012,8.563153,NA,NA,NA,NA,NA
"2623","Tanzania",2013,7.506044,NA,NA,NA,NA,NA
"2624","Tanzania",2015,7.1294227,NA,NA,NA,NA,NA
"2625","Tanzania",2016,6.3214817,NA,NA,NA,NA,NA
"2626","Tanzania",2017,5.592973,0.6125268,51.370003,18.15,5.47,6.07929
"2627","Thailand",1990,9.67618,0.67522025,57.059998,23.47,8.68,9.494176
"2628","Thailand",1991,9.956704,0.6836271,58.03,23.85,8.77,10.127399
"2629","Thailand",1992,10.464948,0.6905531,58.829998,24.17,8.84,10.715847
"2630","Thailand",1993,9.488765,0.6767962,57.32,23.73,8.79,9.649832
"2631","Thailand",1994,8.54092,0.6651314,56.03,23.36,8.75,8.865506
"2632","Thailand",1995,7.643269,0.6614605,55.57,22.71,8.23,8.642302
"2633","Thailand",1996,7.430524,0.6587323,55.229996,22.220001,7.84,8.4838705
"2634","Thailand",1997,7.8489423,0.65013015,54.000004,20.79,7.13,8.1203
"2635","Thailand",1998,8.682454,0.64220476,52.859997,19.470001,6.46,7.79646
"2636","Thailand",1999,8.090624,0.6560616,54.69,21.18,7.6,8.465944
"2637","Thailand",2000,8.153285,0.6581484,54.71,21.66,7.8199997,8.64297
"2638","Thailand",2001,7.8868947,0.68100137,56.17,23.19,8.56,10.801923
"2639","Thailand",2002,7.0660505,0.658348,54.86,22.18,8.13,8.652997
"2640","Thailand",2003,9.932545,0.67309046,56.58,23.67,8.8,9.541315
"2641","Thailand",2004,6.5425262,0.6561828,55.190002,23.14,8.62,8.261976
"2642","Thailand",2005,7.301581,0.6545686,54.87,22.859999,8.41,8.28852
"2643","Thailand",2006,7.0673003,0.6521794,54.52,22.59,8.26,8.2232275
"2644","Thailand",2007,6.636564,0.6468748,54.170002,22.03,8.02,7.8507247
"2645","Thailand",2008,5.9024267,0.6487306,55.339996,23.1,8.83,7.5704513
"2646","Thailand",2009,5.460552,0.63565284,53.100002,21.69,8.18,7.2244897
"2647","Thailand",2010,5.352239,0.6470901,55.309998,22.66,8.18,7.4341397
"2648","Thailand",2011,4.812783,0.6365951,53.77,21.92,7.87,7.075
"2649","Tonga",1995,2.0004702,NA,37.81,11.72,3.17,2.9795115
"2650","Tonga",1996,1.9961076,NA,38.08,11.95,3.2699997,3.0031545
"2651","Tonga",1997,1.9869261,NA,38.34,12.179999,3.3700001,3.0212767
"2652","Tonga",2000,0.9746351,NA,39.07,12.82,3.6499999,3.0763779
"2653","Tonga",2001,5.8134184,NA,39.95,13.2,3.8400002,3.2191782
"2654","Tonga",2002,5.780124,NA,40.8,13.58,4.03,3.3635614
"2655","Tonga",2003,5.7465487,NA,41.64,13.940001,4.21,3.5109613
"2656","Tonga",2004,1.9041091,NA,42.46,14.290001,4.38,3.663503
"2657","Tonga",2005,3.7866776,NA,43.26,14.64,4.5499997,3.8181818
"2658","Tonga",2006,7.533666,NA,44.04,14.9800005,4.7200003,3.9747293
"2659","Tonga",2007,0.9377564,NA,44.800003,15.309999,4.88,4.136657
"2660","Tonga",2008,3.740695,NA,45.54,15.639999,5.04,4.304348
"2661","Tonga",2009,7.466587,NA,46.27,15.950001,5.2000003,4.4705315
"2662","Tonga",2010,0.93124175,NA,46.99,16.26,5.35,4.6478734
"2663","Tonga",2011,1.8585547,NA,47.18,16.240002,5.35,4.694527
"2664","Tonga",2012,0.93021524,NA,47.37,16.220001,5.3399997,4.746493
"2665","Tonga",2018,9.510179,NA,48.32,16.12,5.33,4.9917355
"2666","Tonga",2019,0.95283014,NA,48.46,16.1,5.3199997,5.026971
"2667","Tunisia",2004,1.8946341,NA,NA,NA,NA,NA
"2668","Tunisia",2005,2.502805,0.56793964,45.55,12.690001,2.96,4.8821006
"2669","Tunisia",2006,2.3751478,NA,NA,NA,NA,NA
"2670","Tunisia",2007,2.580244,NA,NA,NA,NA,NA
"2671","Tunisia",2008,2.6216295,NA,NA,NA,NA,NA
"2672","Tunisia",2009,2.3645036,NA,NA,NA,NA,NA
"2673","Tunisia",2010,2.6250422,0.5457494,42.77,10.9,2.25,4.2941766
"2674","Tunisia",2012,2.9710813,NA,NA,NA,NA,NA
"2675","Turkey",2003,4.2427297,0.62988925,54.57,21.56,4.8500004,6.4733095
"2676","Turkey",2004,4.2988815,0.61641115,52.710003,20.95,5.59,6.0308924
"2677","Turkey",2005,4.8104415,0.59449154,50.199997,18.16,4.12,5.3920517
"2678","Turkey",2006,4.551637,0.5832355,49.219997,17.17,3.85,5.017329
"2679","Turkey",2007,5.1072197,0.5768652,48.38,16.58,3.58,4.8574295
"2680","Turkey",2008,4.566695,0.58526266,49.559998,17.720001,4.13,5.0882955
"2681","Turkey",2010,4.1860585,0.5929666,50.770004,19.34,4.7200003,5.212526
"2682","Turkey",2011,4.126791,0.59455216,51.010002,18.64,3.56,5.253347
"2683","Turkey",2012,4.2721963,0.5953197,51.050003,19.25,4.1499996,5.2683177
"2684","Turkey",2015,2.806161,0.5990817,52.079998,20.91,6.15,5.3415384
"2685","Turkey",2016,3.3374724,0.6070269,52.389996,19.28,4.8300004,5.6822124
"2686","Turkey",2017,3.0953896,0.61233634,53.170002,20.61,5.59,5.791939
"2687","Turkey",2018,2.60961,0.61367506,53.2,20.38,5.41,5.8719645
"2688","Turkmenistan",1990,8.924063,NA,NA,NA,NA,NA
"2689","Turkmenistan",1991,8.006737,NA,NA,NA,NA,NA
"2690","Turkmenistan",1992,7.5387707,NA,NA,NA,NA,NA
"2691","Turkmenistan",1993,8.234743,NA,NA,NA,NA,NA
"2692","Turkmenistan",1994,7.452148,NA,NA,NA,NA,NA
"2693","Turkmenistan",1995,6.364419,NA,NA,NA,NA,NA
"2694","Turkmenistan",1996,7.765468,NA,NA,NA,NA,NA
"2695","Turkmenistan",1997,8.204099,NA,NA,NA,NA,NA
"2696","Turkmenistan",1998,7.7851434,0.5971398,47.99,18.4,6.6699996,5.699525
"2697","Turkmenistan",1999,7.1316223,NA,NA,NA,NA,NA
"2698","Turkmenistan",2000,5.8435607,NA,NA,NA,NA,NA
"2699","Turkmenistan",2001,5.350485,NA,NA,NA,NA,NA
"2700","Turkmenistan",2002,5.128785,NA,NA,NA,NA,NA
"2701","Turkmenistan",2003,4.8959994,NA,NA,NA,NA,NA
"2702","Turkmenistan",2004,4.3362865,NA,NA,NA,NA,NA
"2703","Turkmenistan",2005,4.216322,NA,NA,NA,NA,NA
"2704","Turkmenistan",2006,4.097675,NA,NA,NA,NA,NA
"2705","Turkmenistan",2010,1.9931778,NA,NA,NA,NA,NA
"2706","Turkmenistan",2011,1.8653892,NA,NA,NA,NA,NA
"2707","Turkmenistan",2012,1.4472358,NA,NA,NA,NA,NA
"2708","Turkmenistan",2013,1.5107657,NA,NA,NA,NA,NA
"2709","Turkmenistan",2014,1.571563,NA,NA,NA,NA,NA
"2710","Turkmenistan",2015,1.0925301,NA,NA,NA,NA,NA
"2711","Turks and Caicos Islands",1990,0,NA,55.9,22.58,8.71,12.505593
"2712","Turks and Caicos Islands",1991,0,NA,55.800003,22.57,8.72,12.427617
"2713","Turks and Caicos Islands",1992,7.6840324,NA,55.699997,22.550001,8.7300005,12.350332
"2714","Turks and Caicos Islands",1993,7.296873,NA,55.6,22.54,8.74,12.27373
"2715","Turks and Caicos Islands",1994,13.886478,NA,55.5,22.53,8.74,12.224669
"2716","Turks and Caicos Islands",1995,6.622078,NA,55.4,22.52,8.75,12.122539
"2717","Turks and Caicos Islands",1996,6.3269114,NA,55.309998,22.51,8.76,12.076419
"2718","Turks and Caicos Islands",1997,12.109837,NA,55.21,22.5,8.77,12.002174
"2719","Turks and Caicos Islands",1998,0,NA,55.12,22.490002,8.780001,11.930736
"2720","Turks and Caicos Islands",1999,0,NA,55.03,22.480001,8.780001,11.859914
"2721","Turks and Caicos Islands",2000,0,NA,54.94,22.470001,8.79,11.815054
"2722","Turks and Caicos Islands",2001,0,NA,54.77,22.310001,8.67,11.702991
"2723","Turks and Caicos Islands",2002,9.709681,NA,54.6,22.16,8.56,11.641791
"2724","Turks and Caicos Islands",2003,0,NA,54.45,22.02,8.45,11.536017
"2725","Turks and Caicos Islands",2005,0,NA,54.16,21.76,8.25,11.378151
"2726","Turks and Caicos Islands",2007,7.6138268,NA,53.899998,21.529999,8.070001,11.252609
"2727","Turks and Caicos Islands",2008,7.293414,NA,53.780003,21.42,7.99,11.204166
"2728","Turks and Caicos Islands",2009,6.9977784,NA,53.66,21.31,7.91,11.109731
"2729","Turks and Caicos Islands",2013,11.906711,NA,52,21.199999,7.98,8.798646
"2730","Turks and Caicos Islands",2014,5.716736,NA,51.5,21.199999,8.04,8.2137165
"2731","Tuvalu",2002,0,NA,40.8,13.58,4.03,3.3635614
"2732","Tuvalu",2003,0,NA,41.64,13.940001,4.21,3.5109613
"2733","Tuvalu",2004,0,NA,42.46,14.290001,4.38,3.663503
"2734","Tuvalu",2005,0,NA,43.26,14.64,4.5499997,3.8181818
"2735","Tuvalu",2006,0,NA,44.04,14.9800005,4.7200003,3.9747293
"2736","Tuvalu",2007,0,NA,44.800003,15.309999,4.88,4.136657
"2737","Tuvalu",2008,0,NA,45.54,15.639999,5.04,4.304348
"2738","Tuvalu",2009,0,NA,46.27,15.950001,5.2000003,4.4705315
"2739","Tuvalu",2010,9.479122,NA,46.99,16.26,5.35,4.6478734
"2740","Tuvalu",2011,9.345358,NA,47.18,16.240002,5.35,4.694527
"2741","Tuvalu",2012,18.425537,NA,47.37,16.220001,5.3399997,4.746493
"2742","Tuvalu",2019,0,NA,48.46,16.1,5.3199997,5.026971
"2743","Uganda",1995,8.268526,NA,NA,NA,NA,NA
"2744","Uganda",1996,8.498995,0.5924559,48.89,15.35,4.04,5.524294
"2745","Uganda",1997,8.771795,NA,NA,NA,NA,NA
"2746","Uganda",2007,8.926823,NA,NA,NA,NA,NA
"2747","Uganda",2008,9.154417,NA,NA,NA,NA,NA
"2748","Uganda",2009,10.292074,0.63948745,54.77,18.49,4.8300004,7.187664
"2749","Uganda",2010,9.770659,NA,NA,NA,NA,NA
"2750","Uganda",2011,11.271713,NA,NA,NA,NA,NA
"2751","Uganda",2012,11.863464,0.60664356,50.43,15.530001,3.88,5.9751186
"2752","Uganda",2013,10.934532,NA,NA,NA,NA,NA
"2753","Uganda",2014,12.309923,NA,NA,NA,NA,NA
"2754","Uganda",2016,11.566959,0.6238786,52.07,17.05,4.5299997,6.658568
"2755","Uganda",2017,11.80001,NA,NA,NA,NA,NA
"2756","Ukraine",1990,4.958343,NA,NA,NA,NA,NA
"2757","Ukraine",1991,5.1245513,NA,NA,NA,NA,NA
"2758","Ukraine",1992,6.5076566,0.5044114,38.260002,13.6,4.91,3.2897677
"2759","Ukraine",1993,7.138109,0.5091401,38.97,14.09,5.1,3.3537004
"2760","Ukraine",1994,8.202011,NA,NA,NA,NA,NA
"2761","Ukraine",1995,8.630809,0.5359572,42.489998,15.700001,5.27,3.9197416
"2762","Ukraine",1996,9.672811,0.48105374,37.86,12.48,3.74,2.8703563
"2763","Ukraine",1997,8.433435,NA,NA,NA,NA,NA
"2764","Ukraine",1998,8.43286,NA,NA,NA,NA,NA
"2765","Ukraine",1999,8.617173,0.4074751,30.93,8.56,2.27,1.9128015
"2766","Ukraine",2000,9.0385065,NA,NA,NA,NA,NA
"2767","Ukraine",2001,10.025915,NA,NA,NA,NA,NA
"2768","Ukraine",2002,8.954377,NA,NA,NA,NA,NA
"2769","Ukraine",2003,8.488489,0.4597501,35.3,10.87,3.3799999,2.5359194
"2770","Ukraine",2004,7.3780265,0.47045714,35.93,11.71,3.8400002,2.6913857
"2771","Ukraine",2005,6.458818,0.45273378,34.45,10.26,3.1,2.4449964
"2772","Ukraine",2006,6.348654,0.46608877,36.01,11.87,3.82,2.62655
"2773","Ukraine",2007,5.71329,0.44849843,34.09,10.51,3.2900002,2.3805866
"2774","Ukraine",2008,5.3535447,0.43984812,33.46,9.99,2.98,2.2715547
"2775","Ukraine",2009,4.8840175,0.41618985,31.61,8.68,2.41,1.9981036
"2776","Ukraine",2010,4.3517265,0.40017763,30.42,7.7699995,1.9300001,1.8414043
"2777","Ukraine",2012,5.144669,0.39325178,30.140001,10.17,2.12,1.799403
"2778","Ukraine",2014,6.301487,0.3964081,30.22,8.21,2.22,1.7998809
"2779","Ukraine",2017,6.160253,0.43270406,33.05,9.96,3.04,2.1916447
"2780","Ukraine",2018,4.5042458,0.42638037,32.86,9.62,2.8200002,2.1254852
"2781","United Arab Emirates",2010,0.7899294,NA,NA,NA,NA,NA
"2782","United Arab Emirates",2011,0.59473795,NA,NA,NA,NA,NA
"2783","United Arab Emirates",2012,0.79630977,NA,NA,NA,NA,NA
"2784","United Arab Emirates",2013,0.6512911,0.6174772,48.38,15.96,4.32,7.3192134
"2785","United Arab Emirates",2014,0.69036144,0.6205273,48.579998,16.300001,4.56,7.4969134
"2786","United Arab Emirates",2015,0.67287964,NA,NA,NA,NA,NA
"2787","United Kingdom",1990,1.2470567,0.45997345,32.91,9.099999,2.78,2.6139793
"2788","United Kingdom",1991,1.279957,0.46588913,33.559998,9.54,3,2.7064517
"2789","United Kingdom",1992,1.5109212,0.46676603,33.629997,9.24,2.75,2.7077296
"2790","United Kingdom",1993,1.5351933,0.47266042,34.23,9.72,3.04,2.7920065
"2791","United Kingdom",1994,1.5903534,0.46408895,35.04,10.17,3.22,2.567033
"2792","United Kingdom",1995,1.5535895,0.46650928,35.32,10.37,3.42,2.563135
"2793","United Kingdom",1996,1.4463162,0.47474742,36.539997,11.93,4.5099998,2.676923
"2794","United Kingdom",1997,1.4849735,0.4711582,36.34,12.29,4.79,2.664223
"2795","United Kingdom",1998,1.5760206,0.48032293,37.329998,13.2300005,5.33,2.8046582
"2796","United Kingdom",1999,1.5690234,0.48873183,37.47,12.34,4.56,2.8912036
"2797","United Kingdom",2000,1.5547992,0.47638366,36.7,11.940001,4.29,2.7286246
"2798","United Kingdom",2001,1.6347386,0.480518,37.19,11.88,4.13,2.7507396
"2799","United Kingdom",2002,1.8650275,0.48552763,37.45,12.21,4.33,2.8457446
"2800","United Kingdom",2003,1.5523942,0.4952259,38.710003,13.45,5.23,3.0031033
"2801","United Kingdom",2004,1.5834428,0.49005216,37.93,13.240001,5.2400002,2.9357586
"2802","United Kingdom",2005,1.3811665,0.5008593,38.780003,14.42,6.0699997,3.1631322
"2803","United Kingdom",2006,1.4143876,0.5017638,38.670002,14.650001,6.24,3.2743437
"2804","United Kingdom",2007,1.4250578,0.5009426,38.9,14.759999,6.2,3.230897
"2805","United Kingdom",2008,1.234165,0.48488912,36.7,13.869999,6.19,2.9668553
"2806","United Kingdom",2009,1.1342572,0.4968391,37.88,13.889999,5.86,3.1725292
"2807","United Kingdom",2010,1.2045882,0.46727425,34.86,12.28,4.97,2.6960557
"2808","United Kingdom",2011,1.0128565,0.47512487,35.86,13.2,5.56,2.810345
"2809","United Kingdom",2012,0.98262423,0.4863328,36.69,12.76,4.94,2.985354
"2810","United Kingdom",2013,0.9377581,0.49935836,38.640003,13.71,5.1800003,3.21197
"2811","United Kingdom",2014,0.90932244,0.48022315,36.77,13.28,5.2400002,2.897557
"2812","United Kingdom",2015,0.99962646,0.46938324,35.58,12.23,4.5499997,2.7139587
"2813","United Kingdom",2016,1.2017326,0.4682302,35.670002,12.42,4.69,2.6920755
"2814","United Kingdom",2017,1.2245553,0.46811715,36.12,13.39,5.4900002,2.6656826
"2815","United States",1990,9.447617,0.51255625,38.760002,14.71,5.9700003,3.6326149
"2816","United States",1991,9.819917,0.51141477,38.32,13.65,5.2400002,3.6322274
"2817","United States",1992,9.311245,0.5235627,39.41,14.679999,5.89,3.941
"2818","United States",1993,9.477557,0.5210872,39.1,14.15,5.58,3.8828204
"2819","United States",1994,8.893766,0.5200881,39.13,14.02,5.45,3.851378
"2820","United States",1995,8.132935,0.52835286,39.899998,14.5199995,5.72,4.0425534
"2821","United States",1996,7.303399,0.53559494,40.8,15.25,6.19,4.1975307
"2822","United States",1997,6.6843996,0.5418481,41.55,16,6.7000003,4.3507853
"2823","United States",1998,6.1536784,0.5433338,41.920002,16.32,6.88,4.37122
"2824","United States",1999,5.5598226,0.54667294,42.28,16.76,7.2400002,4.455216
"2825","United States",2000,5.5191503,0.5501338,42.73,17.34,7.7299995,4.526483
"2826","United States",2001,6.667239,0.543755,41.940002,16.59,7.17,4.364204
"2827","United States",2002,5.628225,0.5401895,41.49,16.1,6.85,4.2773194
"2828","United States",2006,5.774419,0.56784785,44.29,18.52,8.42,5.0444193
"2829","United States",2007,5.6575966,0.56449574,44.04,18.38,8.34,4.909699
"2830","United States",2008,5.386089,0.5623635,43.56,17.93,8.2699995,4.8724833
"2831","United States",2009,4.9913774,0.5569538,42.449997,16.699999,7.5099998,4.7966104
"2832","United States",2010,4.7309804,0.5675382,43.81,17.89,8.120001,5.0647397
"2833","United States",2011,4.6709437,0.5730562,44.260002,18.08,8.14,5.281623
"2834","United States",2012,4.6915956,0.58399504,45.59,19.49,9.099999,5.621455
"2835","United States",2013,4.483442,0.5773292,44.9,18.46,8.54,5.345238
"2836","United States",2014,4.398294,0.5840611,45.579998,18.970001,8.84,5.5653234
"2837","United States",2015,4.892982,0.5831387,45.5,18.89,8.76,5.5151515
"2838","United States",2016,5.3216558,0.5850735,45.36,18.66,8.6,5.6770964
"2839","United States",2017,5.2439237,0.5804986,45.46,19.050001,8.7300005,5.40547
"2840","United States",2018,4.929848,0.58364385,45.809998,19.24,8.76,5.5259347
"2841","United States",2019,4.9859467,0.58053184,45.67,19.04,8.49,5.372941
"2842","United States",2020,6.420751,0.61952907,46.489998,18.6,8.36,8.286987
"2843","United States",2021,6.8074665,0.6256135,47.850002,20.2,9.47,8.336237
"2844","Uruguay",2001,6.6041813,0.61408633,51.04,17.96,5.17,6.1642513
"2845","Uruguay",2002,6.986364,0.6129541,50.46,16.82,3.9,6.2450495
"2846","Uruguay",2003,5.9512978,0.63145244,52.7,19.51,5.39,6.9433465
"2847","Uruguay",2004,6.0353656,0.62427676,51.75,19.66,5.3199997,6.643132
"2848","Uruguay",2005,5.726919,0.6097503,49.87,16.25,3.8899999,6.11152
"2849","Uruguay",2006,6.080158,0.6139534,50.58,18.02,5.12,6.221402
"2850","Uruguay",2007,5.828188,0.61825895,51.300003,19.84,6.37,6.3411617
"2851","Uruguay",2008,6.624451,0.61893284,51.920002,21.18,5.29,6.2403846
"2852","Uruguay",2009,6.758058,0.5854223,47.870003,17.09,5.58,5.203261
"2853","Uruguay",2010,6.1145644,0.57189286,46.55,16.060001,4.73,4.7841725
"2854","Uruguay",2011,5.919734,0.55298007,44.65,15.620001,4.12,4.3015413
"2855","Uruguay",2012,7.920187,0.5263564,41.350002,12.24,2.93,3.738698
"2856","Uruguay",2013,7.689622,0.5372625,43.44,14.25,3.4899998,3.9170425
"2857","Uruguay",2014,7.901732,0.5384038,42.92,14.39,3.7700002,3.9667282
"2858","Uruguay",2015,8.610512,0.54497516,43.86,14.63,4.07,4.126058
"2859","Uruguay",2016,7.8212743,0.54026884,42.95,14.219999,4.02,4.048068
"2860","Uruguay",2017,8.269533,0.55546945,44.84,14.56,3.74,4.3917727
"2861","Uruguay",2018,12.284647,0.54998416,44.13,14.09,3.5,4.2761626
"2862","Uruguay",2019,11.492213,0.54664385,43.44,13.03,3.22,4.233918
"2863","Uzbekistan",1990,5.4667115,NA,NA,NA,NA,NA
"2864","Uzbekistan",1991,5.0393124,NA,NA,NA,NA,NA
"2865","Uzbekistan",1992,5.3038387,NA,NA,NA,NA,NA
"2866","Uzbekistan",1993,5.157132,NA,NA,NA,NA,NA
"2867","Uzbekistan",1994,5.4022355,NA,NA,NA,NA,NA
"2868","Uzbekistan",1995,5.0247097,NA,NA,NA,NA,NA
"2869","Uzbekistan",1996,4.9135075,NA,NA,NA,NA,NA
"2870","Uzbekistan",1997,4.4142365,NA,NA,NA,NA,NA
"2871","Uzbekistan",1998,4.390526,0.6106439,48.3,17.44,4.7200003,6.6255145
"2872","Uzbekistan",1999,4.1214976,NA,NA,NA,NA,NA
"2873","Uzbekistan",2000,4.284759,0.57085365,45.5,17.2,5.88,4.855923
"2874","Uzbekistan",2001,4.2814517,NA,NA,NA,NA,NA
"2875","Uzbekistan",2002,4.136201,0.55813086,44.800003,16.65,5.75,4.413793
"2876","Uzbekistan",2003,3.7172995,0.5688975,45.47,16.58,5.52,4.7612567
"2877","Uzbekistan",2004,3.666868,NA,NA,NA,NA,NA
"2878","Uzbekistan",2005,3.4244742,NA,NA,NA,NA,NA
"2879","Uzbekistan",2006,3.1975555,NA,NA,NA,NA,NA
"2880","Uzbekistan",2007,2.9842968,NA,NA,NA,NA,NA
"2881","Uzbekistan",2008,2.9970992,NA,NA,NA,NA,NA
"2882","Uzbekistan",2015,1.6349257,NA,NA,NA,NA,NA
"2883","Uzbekistan",2016,2.4067216,NA,NA,NA,NA,NA
"2884","Uzbekistan",2017,1.8500153,NA,NA,NA,NA,NA
"2885","Vanuatu",2019,0.6570205,NA,48.46,16.1,5.3199997,5.026971
"2886","Vanuatu",2020,0.32083675,NA,48.59,16.09,5.3199997,5.066736
"2887","Vietnam",2001,1.2578652,NA,NA,NA,NA,NA
"2888","Vietnam",2002,1.3231268,0.59690964,47.47,16.99,5.68,5.733092
"2889","Vietnam",2003,1.299772,NA,NA,NA,NA,NA
"2890","Vietnam",2004,1.2914399,0.58972496,46.29,16.43,5.45,5.5570226
"2891","Vietnam",2005,1.2665064,NA,NA,NA,NA,NA
"2892","Vietnam",2006,1.2483354,0.57055867,44.440002,15.889999,5.3199997,4.937778
"2893","Vietnam",2007,1.3779716,NA,NA,NA,NA,NA
"2894","Vietnam",2008,1.275742,0.57269394,44.97,16.45,5.66,4.9363337
"2895","Vietnam",2009,1.425715,NA,NA,NA,NA,NA
"2896","Vietnam",2010,1.5284115,0.6044034,48.260002,19.67,7.1800003,6.0174565
"2897","Vietnam",2011,1.5370839,NA,NA,NA,NA,NA
"2898","World",2000,6.901814,0.7059973,57.84,20.31,7.44,13.577465
"2899","World",2001,6.989272,0.705272,57.68,20.16,7.35,13.571765
"2900","World",2002,6.950769,0.7035313,57.370003,19.9,7.1800003,13.467136
"2901","World",2003,6.7678256,0.7035622,57.39,20.19,7.3700004,13.567376
"2902","World",2004,6.5454617,0.7039479,57.52,20.56,7.62,13.662708
"2903","World",2005,6.3400927,0.7017587,57.130005,20.76,7.92,13.474056
"2904","World",2006,6.222697,0.7004838,57.04,21.06,8.190001,13.296038
"2905","World",2007,6.051122,0.69569045,56.339996,21.05,8.150001,12.892448
"2906","World",2008,6.045708,0.6905345,55.82,20.44,7.6899996,12.459822
"2907","World",2009,6.094978,0.68305385,54.96,19.74,7.2599998,11.921909
"2908","World",2010,6.074349,0.6811601,54.68,20.05,7.6,11.835498
"2909","World",2011,6.1522136,0.6807867,54.55,20.16,7.7,11.706009
"2910","World",2012,6.177419,0.67683953,54.06,20.08,7.9000006,11.45339
"2911","World",2013,6.083612,0.67512923,53.829998,19.82,7.58,11.237996
"2912","World",2014,6.075776,0.67217356,53.469997,19.97,7.8,11.093361
"2913","World",2015,5.9162917,0.67142576,53.37,19.76,7.76,10.936476
"2914","World",2016,5.961374,0.6688183,53.27,19.54,7.56,11.051867
"2915","World",2017,5.930093,0.6696284,53.280003,19.699999,7.74,11.053942
"2916","World",2018,5.7590094,0.6690016,53.079998,19.71,7.6899996,11.012448
"2917","World",2019,5.555708,0.66670144,52.84,19.41,7.57,10.962656
"2918","World",2020,5.5101085,0.66925156,53.570004,19.57,7.7200003,11.645652
"2919","World",2021,5.791921,0.66943115,53.41,19.619999,7.9000006,11.585683
"2920","Yemen",1998,3.4927042,0.66242296,55.11,21.73,6.92,8.97557
"2921","Yemen",1999,5.652914,NA,NA,NA,NA,NA
"2922","Yemen",2000,3.7415385,NA,NA,NA,NA,NA
"2923","Yemen",2003,3.487082,NA,NA,NA,NA,NA
"2924","Yemen",2004,3.1157446,NA,NA,NA,NA,NA
"2925","Yemen",2009,4.1199207,NA,NA,NA,NA,NA
"2926","Yemen",2010,4.4414907,NA,NA,NA,NA,NA
"2927","Yemen",2011,5.3973193,NA,NA,NA,NA,NA
"2928","Yemen",2012,6.1624374,NA,NA,NA,NA,NA
"2929","Yemen",2013,6.3111467,NA,NA,NA,NA,NA
"2930","Zambia",1990,7.1554947,NA,NA,NA,NA,NA
"2931","Zambia",1991,8.67969,0.72070307,58.81,18.87,5.0299997,20.42014
"2932","Zambia",1992,9.511617,NA,NA,NA,NA,NA
"2933","Zambia",1993,9.007465,0.68003935,56.269997,19.54,6.02,10.947471
"2934","Zambia",1994,9.806217,NA,NA,NA,NA,NA
"2935","Zambia",1998,9.303884,0.6662045,56,20.15,6.21,9.240924
"2936","Zambia",1999,11.142016,NA,NA,NA,NA,NA
"2937","Zambia",2000,8.05772,NA,NA,NA,NA,NA
"2938","Zambia",2008,5.3995323,NA,NA,NA,NA,NA
"2939","Zambia",2009,6.0969715,NA,NA,NA,NA,NA
"2940","Zambia",2010,5.901935,0.72394544,63.25,25.060001,8.37,13.343882
"2941","Zambia",2011,6.049427,NA,NA,NA,NA,NA
"2942","Zambia",2012,6.002174,NA,NA,NA,NA,NA
"2943","Zambia",2013,5.6908526,NA,NA,NA,NA,NA
"2944","Zambia",2014,5.242158,NA,NA,NA,NA,NA
"2945","Zambia",2015,5.2498026,0.7222171,61.739998,23.17,7.5099998,14.805756
"2946","Zimbabwe",1990,5.803898,NA,NA,NA,NA,NA
"2947","Zimbabwe",2001,12.836898,NA,NA,NA,NA,NA
"2948","Zimbabwe",2002,13.54233,NA,NA,NA,NA,NA
"2949","Zimbabwe",2003,11.262167,NA,NA,NA,NA,NA
