"","Date","Index","Close"
"10698",2007-08-17,"Dow Jones",13079.08008
"10699",2007-08-17,"DAX",7378.290039
"10700",2007-08-17,"Nikkei",15273.67969
"10701",2007-08-20,"S&P 500",1445.550049
"10702",2007-08-20,"Dow Jones",13121.34961
"10703",2007-08-20,"DAX",7407.529785
"10704",2007-08-20,"Nikkei",15732.48047
"10705",2007-08-21,"S&P 500",1447.119995
"10706",2007-08-21,"Dow Jones",13090.86035
"10707",2007-08-21,"DAX",7424.75
"10708",2007-08-21,"Nikkei",15901.33984
"10709",2007-08-22,"S&P 500",1464.069946
"10710",2007-08-22,"Dow Jones",13236.12988
"10711",2007-08-22,"DAX",7500.47998
"10712",2007-08-22,"Nikkei",15900.63965
"10713",2007-08-23,"S&P 500",1462.5
"10714",2007-08-23,"Dow Jones",13235.87988
"10715",2007-08-23,"DAX",7511.959961
"10716",2007-08-23,"Nikkei",16316.32031
"10717",2007-08-24,"S&P 500",1479.369995
"10718",2007-08-24,"Dow Jones",13378.87012
"10719",2007-08-24,"DAX",7507.27002
"10720",2007-08-24,"Nikkei",16248.96973
"10721",2007-08-27,"S&P 500",1466.790039
"10722",2007-08-27,"Dow Jones",13322.12988
"10723",2007-08-27,"DAX",7485.990234
"10724",2007-08-27,"Nikkei",16301.38965
"10725",2007-08-28,"S&P 500",1432.359985
"10726",2007-08-28,"Dow Jones",13041.84961
"10727",2007-08-28,"DAX",7430.240234
"10728",2007-08-28,"Nikkei",16287.49023
"10729",2007-08-29,"S&P 500",1463.76001
"10730",2007-08-29,"Dow Jones",13289.29004
"10731",2007-08-29,"DAX",7439.180176
"10732",2007-08-29,"Nikkei",16012.83008
"10733",2007-08-30,"S&P 500",1457.640015
"10734",2007-08-30,"Dow Jones",13238.73047
"10735",2007-08-30,"DAX",7519.939941
"10736",2007-08-30,"Nikkei",16153.82031
"10737",2007-08-31,"S&P 500",1473.98999
"10738",2007-08-31,"Dow Jones",13357.74023
"10739",2007-08-31,"DAX",7638.169922
"10740",2007-08-31,"Nikkei",16569.08984
"10741",2007-09-04,"S&P 500",1489.420044
"10742",2007-09-04,"Dow Jones",13448.86035
"10743",2007-09-04,"DAX",7721.77002
"10744",2007-09-04,"Nikkei",16420.4707
"10745",2007-09-05,"S&P 500",1472.290039
"10746",2007-09-05,"Dow Jones",13305.46973
"10747",2007-09-05,"DAX",7588.029785
"10748",2007-09-05,"Nikkei",16158.4502
"10749",2007-09-06,"S&P 500",1478.550049
"10750",2007-09-06,"Dow Jones",13363.34961
"10751",2007-09-06,"DAX",7621.720215
"10752",2007-09-06,"Nikkei",16257
"10753",2007-09-07,"S&P 500",1453.550049
"10754",2007-09-07,"Dow Jones",13113.37988
"10755",2007-09-07,"DAX",7436.629883
"10756",2007-09-07,"Nikkei",16122.16016
"10757",2007-09-10,"S&P 500",1451.699951
"10758",2007-09-10,"Dow Jones",13127.84961
"10759",2007-09-10,"DAX",7375.439941
"10760",2007-09-10,"Nikkei",15764.96973
"10761",2007-09-11,"S&P 500",1471.48999
"10762",2007-09-11,"Dow Jones",13308.38965
"10763",2007-09-11,"DAX",7457.899902
"10764",2007-09-11,"Nikkei",15877.66992
"10765",2007-09-12,"S&P 500",1471.560059
"10766",2007-09-12,"Dow Jones",13291.65039
"10767",2007-09-12,"DAX",7472.990234
"10768",2007-09-12,"Nikkei",15797.59961
"10769",2007-09-13,"S&P 500",1483.949951
"10770",2007-09-13,"Dow Jones",13424.87988
"10771",2007-09-13,"DAX",7535.970215
"10772",2007-09-13,"Nikkei",15821.19043
"10773",2007-09-14,"S&P 500",1484.25
"10774",2007-09-14,"Dow Jones",13442.51953
"10775",2007-09-14,"DAX",7497.740234
"10776",2007-09-14,"Nikkei",16127.41992
"10777",2007-09-17,"S&P 500",1476.650024
"10778",2007-09-17,"Dow Jones",13403.41992
"10779",2007-09-17,"DAX",7479.850098
"10780",2007-09-17,"Nikkei",NA
"10781",2007-09-18,"S&P 500",1519.780029
"10782",2007-09-18,"Dow Jones",13739.38965
"10783",2007-09-18,"DAX",7575.209961
"10784",2007-09-18,"Nikkei",15801.7998
"10785",2007-09-19,"S&P 500",1529.030029
"10786",2007-09-19,"Dow Jones",13815.55957
"10787",2007-09-19,"DAX",7750.839844
"10788",2007-09-19,"Nikkei",16381.54004
"10789",2007-09-20,"S&P 500",1518.75
"10790",2007-09-20,"Dow Jones",13766.7002
"10791",2007-09-20,"DAX",7735.089844
"10792",2007-09-20,"Nikkei",16413.78906
"10793",2007-09-21,"S&P 500",1525.75
"10794",2007-09-21,"Dow Jones",13820.19043
"10795",2007-09-21,"DAX",7794.430176
"10796",2007-09-21,"Nikkei",16312.61035
"10797",2007-09-24,"S&P 500",1517.72998
"10798",2007-09-24,"Dow Jones",13759.05957
"10799",2007-09-24,"DAX",7787.919922
"10800",2007-09-24,"Nikkei",NA
"10801",2007-09-25,"S&P 500",1517.209961
"10802",2007-09-25,"Dow Jones",13778.65039
"10803",2007-09-25,"DAX",7769.439941
"10804",2007-09-25,"Nikkei",16401.73047
"10805",2007-09-26,"S&P 500",1525.420044
"10806",2007-09-26,"Dow Jones",13878.15039
"10807",2007-09-26,"DAX",7804.149902
"10808",2007-09-26,"Nikkei",16435.74023
"10809",2007-09-27,"S&P 500",1531.380005
"10810",2007-09-27,"Dow Jones",13912.94043
"10811",2007-09-27,"DAX",7853.790039
"10812",2007-09-27,"Nikkei",16832.2207
"10813",2007-09-28,"S&P 500",1526.75
"10814",2007-09-28,"Dow Jones",13895.62988
"10815",2007-09-28,"DAX",7861.509766
"10816",2007-09-28,"Nikkei",16785.68945
"10817",2007-10-01,"S&P 500",1547.040039
"10818",2007-10-01,"Dow Jones",14087.5498
"10819",2007-10-01,"DAX",7922.419922
"10820",2007-10-01,"Nikkei",16845.96094
"10821",2007-10-02,"S&P 500",1546.630005
"10822",2007-10-02,"Dow Jones",14047.30957
"10823",2007-10-02,"DAX",7946.790039
"10824",2007-10-02,"Nikkei",17046.7793
"10825",2007-10-03,"S&P 500",1539.589966
"10826",2007-10-03,"Dow Jones",13968.0498
"10827",2007-10-03,"DAX",7955.299805
"10828",2007-10-03,"Nikkei",17199.89063
"10829",2007-10-04,"S&P 500",1542.839966
"10830",2007-10-04,"Dow Jones",13974.30957
"10831",2007-10-04,"DAX",7944.990234
"10832",2007-10-04,"Nikkei",17092.49023
"10833",2007-10-05,"S&P 500",1557.589966
"10834",2007-10-05,"Dow Jones",14066.00977
"10835",2007-10-05,"DAX",8002.180176
"10836",2007-10-05,"Nikkei",17065.03906
"10837",2007-10-08,"S&P 500",1552.579956
"10838",2007-10-08,"Dow Jones",14043.73047
"10839",2007-10-08,"DAX",7974.370117
"10840",2007-10-08,"Nikkei",NA
"10841",2007-10-09,"S&P 500",1565.150024
"10842",2007-10-09,"Dow Jones",14164.53027
"10843",2007-10-09,"DAX",7980.439941
"10844",2007-10-09,"Nikkei",17159.90039
"10845",2007-10-10,"S&P 500",1562.469971
"10846",2007-10-10,"Dow Jones",14078.69043
"10847",2007-10-10,"DAX",7986.569824
"10848",2007-10-10,"Nikkei",17177.89063
"10849",2007-10-11,"S&P 500",1554.410034
"10850",2007-10-11,"Dow Jones",14015.12012
"10851",2007-10-11,"DAX",8033.689941
"10852",2007-10-11,"Nikkei",17458.98047
"10853",2007-10-12,"S&P 500",1561.800049
"10854",2007-10-12,"Dow Jones",14093.08008
"10855",2007-10-12,"DAX",8041.259766
"10856",2007-10-12,"Nikkei",17331.16992
"10857",2007-10-15,"S&P 500",1548.709961
"10858",2007-10-15,"Dow Jones",13984.7998
"10859",2007-10-15,"DAX",7969.470215
"10860",2007-10-15,"Nikkei",17358.15039
"10861",2007-10-16,"S&P 500",1538.530029
"10862",2007-10-16,"Dow Jones",13912.94043
"10863",2007-10-16,"DAX",7962.640137
"10864",2007-10-16,"Nikkei",17137.91992
"10865",2007-10-17,"S&P 500",1541.23999
"10866",2007-10-17,"Dow Jones",13892.54004
"10867",2007-10-17,"DAX",7985.410156
"10868",2007-10-17,"Nikkei",16955.31055
"10869",2007-10-18,"S&P 500",1540.079956
"10870",2007-10-18,"Dow Jones",13888.95996
"10871",2007-10-18,"DAX",7921.399902
"10872",2007-10-18,"Nikkei",17106.08984
"10873",2007-10-19,"S&P 500",1500.630005
"10874",2007-10-19,"Dow Jones",13522.01953
"10875",2007-10-19,"DAX",7884.120117
"10876",2007-10-19,"Nikkei",16814.36914
"10877",2007-10-22,"S&P 500",1506.329956
"10878",2007-10-22,"Dow Jones",13566.96973
"10879",2007-10-22,"DAX",7794.939941
"10880",2007-10-22,"Nikkei",16438.4707
"10881",2007-10-23,"S&P 500",1519.589966
"10882",2007-10-23,"Dow Jones",13676.23047
"10883",2007-10-23,"DAX",7842.790039
"10884",2007-10-23,"Nikkei",16450.58008
"10885",2007-10-24,"S&P 500",1515.880005
"10886",2007-10-24,"Dow Jones",13675.25
"10887",2007-10-24,"DAX",7828.959961
"10888",2007-10-24,"Nikkei",16358.38965
"10889",2007-10-25,"S&P 500",1514.400024
"10890",2007-10-25,"Dow Jones",13671.91992
"10891",2007-10-25,"DAX",7932.439941
"10892",2007-10-25,"Nikkei",16284.16992
"10893",2007-10-26,"S&P 500",1535.280029
"10894",2007-10-26,"Dow Jones",13806.7002
"10895",2007-10-26,"DAX",7949.169922
"10896",2007-10-26,"Nikkei",16505.63086
"10897",2007-10-29,"S&P 500",1540.97998
"10898",2007-10-29,"Dow Jones",13870.25977
"10899",2007-10-29,"DAX",8009.669922
"10900",2007-10-29,"Nikkei",16698.08008
"10901",2007-10-30,"S&P 500",1531.02002
"10902",2007-10-30,"Dow Jones",13792.46973
"10903",2007-10-30,"DAX",7977.939941
"10904",2007-10-30,"Nikkei",16651.00977
"10905",2007-10-31,"S&P 500",1549.380005
"10906",2007-10-31,"Dow Jones",13930.00977
"10907",2007-10-31,"DAX",8019.220215
"10908",2007-10-31,"Nikkei",16737.63086
"10909",2007-11-01,"S&P 500",1508.439941
"10910",2007-11-01,"Dow Jones",13567.87012
"10911",2007-11-01,"DAX",7880.850098
"10912",2007-11-01,"Nikkei",16870.40039
"10913",2007-11-02,"S&P 500",1509.650024
"10914",2007-11-02,"Dow Jones",13595.09961
"10915",2007-11-02,"DAX",7849.490234
"10916",2007-11-02,"Nikkei",16517.48047
"10917",2007-11-05,"S&P 500",1502.170044
"10918",2007-11-05,"Dow Jones",13543.40039
"10919",2007-11-05,"DAX",7807.549805
"10920",2007-11-05,"Nikkei",16268.91992
"10921",2007-11-06,"S&P 500",1520.27002
"10922",2007-11-06,"Dow Jones",13660.94043
"10923",2007-11-06,"DAX",7827.189941
"10924",2007-11-06,"Nikkei",16249.62988
"10925",2007-11-07,"S&P 500",1475.619995
"10926",2007-11-07,"Dow Jones",13300.01953
"10927",2007-11-07,"DAX",7799.620117
"10928",2007-11-07,"Nikkei",16096.67969
"10929",2007-11-08,"S&P 500",1474.77002
"10930",2007-11-08,"Dow Jones",13266.29004
"10931",2007-11-08,"DAX",7819.470215
"10932",2007-11-08,"Nikkei",15771.57031
"10933",2007-11-09,"S&P 500",1453.699951
"10934",2007-11-09,"Dow Jones",13042.74023
"10935",2007-11-09,"DAX",7812.399902
"10936",2007-11-09,"Nikkei",15583.41992
"10937",2007-11-12,"S&P 500",1439.180054
"10938",2007-11-12,"Dow Jones",12987.5498
"10939",2007-11-12,"DAX",7806.839844
"10940",2007-11-12,"Nikkei",15197.08984
"10941",2007-11-13,"S&P 500",1481.050049
"10942",2007-11-13,"Dow Jones",13307.08984
"10943",2007-11-13,"DAX",7777.560059
"10944",2007-11-13,"Nikkei",15126.62988
"10945",2007-11-14,"S&P 500",1470.579956
"10946",2007-11-14,"Dow Jones",13231.00977
"10947",2007-11-14,"DAX",7783.109863
"10948",2007-11-14,"Nikkei",15499.55957
"10949",2007-11-15,"S&P 500",1451.150024
"10950",2007-11-15,"Dow Jones",13110.0498
"10951",2007-11-15,"DAX",7667.029785
"10952",2007-11-15,"Nikkei",15396.2998
"10953",2007-11-16,"S&P 500",1458.73999
"10954",2007-11-16,"Dow Jones",13176.79004
"10955",2007-11-16,"DAX",7612.259766
"10956",2007-11-16,"Nikkei",15154.61035
"10957",2007-11-19,"S&P 500",1433.27002
"10958",2007-11-19,"Dow Jones",12958.44043
"10959",2007-11-19,"DAX",7511.970215
"10960",2007-11-19,"Nikkei",15042.55957
"10961",2007-11-20,"S&P 500",1439.699951
"10962",2007-11-20,"Dow Jones",13010.13965
"10963",2007-11-20,"DAX",7630.310059
"10964",2007-11-20,"Nikkei",15211.51953
"10965",2007-11-21,"S&P 500",1416.77002
"10966",2007-11-21,"Dow Jones",12799.04004
"10967",2007-11-21,"DAX",7518.419922
"10968",2007-11-21,"Nikkei",14837.66016
"10969",2007-11-23,"S&P 500",1440.699951
"10970",2007-11-23,"Dow Jones",12980.87988
"10971",2007-11-23,"DAX",7608.959961
"10972",2007-11-23,"Nikkei",NA
"10973",2007-11-26,"S&P 500",1407.219971
"10974",2007-11-26,"Dow Jones",12743.44043
"10975",2007-11-26,"DAX",7567.359863
"10976",2007-11-26,"Nikkei",15135.20996
"10977",2007-11-27,"S&P 500",1428.22998
"10978",2007-11-27,"Dow Jones",12958.44043
"10979",2007-11-27,"DAX",7531.350098
"10980",2007-11-27,"Nikkei",15222.84961
"10981",2007-11-28,"S&P 500",1469.02002
"10982",2007-11-28,"Dow Jones",13289.4502
"10983",2007-11-28,"DAX",7723.660156
"10984",2007-11-28,"Nikkei",15153.78027
"10985",2007-11-29,"S&P 500",1469.719971
"10986",2007-11-29,"Dow Jones",13311.73047
"10987",2007-11-29,"DAX",7765.189941
"10988",2007-11-29,"Nikkei",15513.74023
"10989",2007-11-30,"S&P 500",1481.140015
"10990",2007-11-30,"Dow Jones",13371.71973
"10991",2007-11-30,"DAX",7870.52002
"10992",2007-11-30,"Nikkei",15680.66992
"10993",2007-12-03,"S&P 500",1472.420044
"10994",2007-12-03,"Dow Jones",13314.57031
"10995",2007-12-03,"DAX",7837.259766
"10996",2007-12-03,"Nikkei",15628.96973
"10997",2007-12-04,"S&P 500",1462.790039
"10998",2007-12-04,"Dow Jones",13248.73047
"10999",2007-12-04,"DAX",7808.939941
"11000",2007-12-04,"Nikkei",15480.19043
"11001",2007-12-05,"S&P 500",1485.01001
"11002",2007-12-05,"Dow Jones",13444.95996
"11003",2007-12-05,"DAX",7944.77002
"11004",2007-12-05,"Nikkei",15608.87988
"11005",2007-12-06,"S&P 500",1507.339966
"11006",2007-12-06,"Dow Jones",13619.88965
"11007",2007-12-06,"DAX",7940.580078
"11008",2007-12-06,"Nikkei",15874.08008
"11009",2007-12-07,"S&P 500",1504.660034
"11010",2007-12-07,"Dow Jones",13625.58008
"11011",2007-12-07,"DAX",7994.069824
"11012",2007-12-07,"Nikkei",15956.37012
"11013",2007-12-10,"S&P 500",1515.959961
"11014",2007-12-10,"Dow Jones",13727.03027
"11015",2007-12-10,"DAX",8033.359863
"11016",2007-12-10,"Nikkei",15924.38965
"11017",2007-12-11,"S&P 500",1477.650024
"11018",2007-12-11,"Dow Jones",13432.76953
"11019",2007-12-11,"DAX",8009.419922
"11020",2007-12-11,"Nikkei",16044.71973
"11021",2007-12-12,"S&P 500",1486.589966
"11022",2007-12-12,"Dow Jones",13473.90039
"11023",2007-12-12,"DAX",8076.120117
"11024",2007-12-12,"Nikkei",15932.25977
"11025",2007-12-13,"S&P 500",1488.410034
"11026",2007-12-13,"Dow Jones",13517.95996
"11027",2007-12-13,"DAX",7928.310059
"11028",2007-12-13,"Nikkei",15536.51953
"11029",2007-12-14,"S&P 500",1467.949951
"11030",2007-12-14,"Dow Jones",13339.84961
"11031",2007-12-14,"DAX",7948.359863
"11032",2007-12-14,"Nikkei",15514.50977
"11033",2007-12-17,"S&P 500",1445.900024
"11034",2007-12-17,"Dow Jones",13167.2002
"11035",2007-12-17,"DAX",7825.439941
"11036",2007-12-17,"Nikkei",15249.79004
"11037",2007-12-18,"S&P 500",1454.97998
"11038",2007-12-18,"Dow Jones",13232.46973
"11039",2007-12-18,"DAX",7850.740234
"11040",2007-12-18,"Nikkei",15207.86035
"11041",2007-12-19,"S&P 500",1453
"11042",2007-12-19,"Dow Jones",13207.26953
"11043",2007-12-19,"DAX",7837.319824
"11044",2007-12-19,"Nikkei",15030.50977
"11045",2007-12-20,"S&P 500",1460.119995
"11046",2007-12-20,"Dow Jones",13245.63965
"11047",2007-12-20,"DAX",7869.189941
"11048",2007-12-20,"Nikkei",15031.59961
"11049",2007-12-21,"S&P 500",1484.459961
"11050",2007-12-21,"Dow Jones",13450.65039
"11051",2007-12-21,"DAX",8002.669922
"11052",2007-12-21,"Nikkei",15257
"11053",2007-12-24,"S&P 500",1496.449951
"11054",2007-12-24,"Dow Jones",13550.04004
"11055",2007-12-24,"DAX",NA
"11056",2007-12-24,"Nikkei",NA
"11057",2007-12-26,"S&P 500",1497.660034
"11058",2007-12-26,"Dow Jones",13551.69043
"11059",2007-12-26,"DAX",NA
"11060",2007-12-26,"Nikkei",15653.54004
"11061",2007-12-27,"S&P 500",1476.27002
"11062",2007-12-27,"Dow Jones",13359.61035
"11063",2007-12-27,"DAX",8038.600098
"11064",2007-12-27,"Nikkei",15564.69043
"11065",2007-12-28,"S&P 500",1478.48999
"11066",2007-12-28,"Dow Jones",13365.87012
"11067",2007-12-28,"DAX",8067.319824
"11068",2007-12-28,"Nikkei",15307.78027
"11069",2007-12-31,"S&P 500",1468.359985
"11070",2007-12-31,"Dow Jones",13264.82031
"11071",2007-12-31,"DAX",NA
"11072",2007-12-31,"Nikkei",NA
"11073",2008-01-02,"S&P 500",1447.160034
"11074",2008-01-02,"Dow Jones",13043.95996
"11075",2008-01-02,"DAX",7949.109863
"11076",2008-01-02,"Nikkei",NA
"11077",2008-01-03,"S&P 500",1447.160034
"11078",2008-01-03,"Dow Jones",13056.71973
"11079",2008-01-03,"DAX",7908.410156
"11080",2008-01-03,"Nikkei",NA
"11081",2008-01-04,"S&P 500",1411.630005
"11082",2008-01-04,"Dow Jones",12800.17969
"11083",2008-01-04,"DAX",7808.689941
"11084",2008-01-04,"Nikkei",14691.41016
"11085",2008-01-07,"S&P 500",1416.180054
"11086",2008-01-07,"Dow Jones",12827.49023
"11087",2008-01-07,"DAX",7817.169922
"11088",2008-01-07,"Nikkei",14500.5498
"11089",2008-01-08,"S&P 500",1390.189941
"11090",2008-01-08,"Dow Jones",12589.07031
"11091",2008-01-08,"DAX",7849.990234
"11092",2008-01-08,"Nikkei",14528.66992
"11093",2008-01-09,"S&P 500",1409.130005
"11094",2008-01-09,"Dow Jones",12735.30957
"11095",2008-01-09,"DAX",7782.709961
"11096",2008-01-09,"Nikkei",14599.16016
"11097",2008-01-10,"S&P 500",1420.329956
"11098",2008-01-10,"Dow Jones",12853.08984
"11099",2008-01-10,"DAX",7713.089844
"11100",2008-01-10,"Nikkei",14388.11035
"11101",2008-01-11,"S&P 500",1401.02002
"11102",2008-01-11,"Dow Jones",12606.2998
"11103",2008-01-11,"DAX",7717.950195
"11104",2008-01-11,"Nikkei",14110.79004
"11105",2008-01-14,"S&P 500",1416.25
"11106",2008-01-14,"Dow Jones",12778.15039
"11107",2008-01-14,"DAX",7732.02002
"11108",2008-01-14,"Nikkei",NA
"11109",2008-01-15,"S&P 500",1380.949951
"11110",2008-01-15,"Dow Jones",12501.11035
"11111",2008-01-15,"DAX",7566.379883
"11112",2008-01-15,"Nikkei",13972.62988
"11113",2008-01-16,"S&P 500",1373.199951
"11114",2008-01-16,"Dow Jones",12466.16016
"11115",2008-01-16,"DAX",7471.569824
"11116",2008-01-16,"Nikkei",13504.50977
"11117",2008-01-17,"S&P 500",1333.25
"11118",2008-01-17,"Dow Jones",12159.20996
"11119",2008-01-17,"DAX",7413.529785
"11120",2008-01-17,"Nikkei",13783.4502
"11121",2008-01-18,"S&P 500",1325.189941
"11122",2008-01-18,"Dow Jones",12099.2998
"11123",2008-01-18,"DAX",7314.169922
"11124",2008-01-18,"Nikkei",13861.29004
"11125",2008-01-22,"S&P 500",1310.5
"11126",2008-01-22,"Dow Jones",11971.19043
"11127",2008-01-22,"DAX",6769.470215
"11128",2008-01-22,"Nikkei",12573.0498
"11129",2008-01-23,"S&P 500",1338.599976
"11130",2008-01-23,"Dow Jones",12270.16992
"11131",2008-01-23,"DAX",6439.209961
"11132",2008-01-23,"Nikkei",12829.05957
"11133",2008-01-24,"S&P 500",1352.069946
"11134",2008-01-24,"Dow Jones",12378.61035
"11135",2008-01-24,"DAX",6821.069824
"11136",2008-01-24,"Nikkei",13092.78027
"11137",2008-01-25,"S&P 500",1330.609985
"11138",2008-01-25,"Dow Jones",12207.16992
"11139",2008-01-25,"DAX",6816.740234
"11140",2008-01-25,"Nikkei",13629.16016
"11141",2008-01-28,"S&P 500",1353.959961
"11142",2008-01-28,"Dow Jones",12383.88965
"11143",2008-01-28,"DAX",6818.850098
"11144",2008-01-28,"Nikkei",13087.91016
"11145",2008-01-29,"S&P 500",1362.300049
"11146",2008-01-29,"Dow Jones",12480.2998
"11147",2008-01-29,"DAX",6892.959961
"11148",2008-01-29,"Nikkei",13478.86035
"11149",2008-01-30,"S&P 500",1355.810059
"11150",2008-01-30,"Dow Jones",12442.83008
"11151",2008-01-30,"DAX",6875.350098
"11152",2008-01-30,"Nikkei",13345.03027
"11153",2008-01-31,"S&P 500",1378.550049
"11154",2008-01-31,"Dow Jones",12650.36035
"11155",2008-01-31,"DAX",6851.75
"11156",2008-01-31,"Nikkei",13592.46973
"11157",2008-02-01,"S&P 500",1395.420044
"11158",2008-02-01,"Dow Jones",12743.19043
"11159",2008-02-01,"DAX",6968.669922
"11160",2008-02-01,"Nikkei",13497.16016
"11161",2008-02-04,"S&P 500",1380.819946
"11162",2008-02-04,"Dow Jones",12635.16016
"11163",2008-02-04,"DAX",7000.490234
"11164",2008-02-04,"Nikkei",13859.7002
"11165",2008-02-05,"S&P 500",1336.640015
"11166",2008-02-05,"Dow Jones",12265.12988
"11167",2008-02-05,"DAX",6765.25
"11168",2008-02-05,"Nikkei",13745.5
"11169",2008-02-06,"S&P 500",1326.449951
"11170",2008-02-06,"Dow Jones",12200.09961
"11171",2008-02-06,"DAX",6847.509766
"11172",2008-02-06,"Nikkei",13099.24023
"11173",2008-02-07,"S&P 500",1336.910034
"11174",2008-02-07,"Dow Jones",12247
"11175",2008-02-07,"DAX",6733.720215
"11176",2008-02-07,"Nikkei",13207.15039
"11177",2008-02-08,"S&P 500",1331.290039
"11178",2008-02-08,"Dow Jones",12182.12988
"11179",2008-02-08,"DAX",6767.279785
"11180",2008-02-08,"Nikkei",13017.24023
"11181",2008-02-11,"S&P 500",1339.130005
"11182",2008-02-11,"Dow Jones",12240.00977
"11183",2008-02-11,"DAX",6743.540039
"11184",2008-02-11,"Nikkei",NA
"11185",2008-02-12,"S&P 500",1348.859985
"11186",2008-02-12,"Dow Jones",12373.41016
"11187",2008-02-12,"DAX",6967.839844
"11188",2008-02-12,"Nikkei",13021.95996
"11189",2008-02-13,"S&P 500",1367.209961
"11190",2008-02-13,"Dow Jones",12552.24023
"11191",2008-02-13,"DAX",6973.669922
"11192",2008-02-13,"Nikkei",13068.2998
"11193",2008-02-14,"S&P 500",1348.859985
"11194",2008-02-14,"Dow Jones",12376.98047
"11195",2008-02-14,"DAX",6962.279785
"11196",2008-02-14,"Nikkei",13626.4502
"11197",2008-02-15,"S&P 500",1349.98999
"11198",2008-02-15,"Dow Jones",12348.20996
"11199",2008-02-15,"DAX",6832.430176
"11200",2008-02-15,"Nikkei",13622.55957
"11201",2008-02-19,"S&P 500",1348.780029
"11202",2008-02-19,"Dow Jones",12337.21973
"11203",2008-02-19,"DAX",7002.290039
"11204",2008-02-19,"Nikkei",13757.91016
"11205",2008-02-20,"S&P 500",1360.030029
"11206",2008-02-20,"Dow Jones",12427.25977
"11207",2008-02-20,"DAX",6899.680176
"11208",2008-02-20,"Nikkei",13310.37012
"11209",2008-02-21,"S&P 500",1342.530029
"11210",2008-02-21,"Dow Jones",12284.2998
"11211",2008-02-21,"DAX",6904.850098
"11212",2008-02-21,"Nikkei",13688.28027
"11213",2008-02-22,"S&P 500",1353.109985
"11214",2008-02-22,"Dow Jones",12381.01953
"11215",2008-02-22,"DAX",6806.290039
"11216",2008-02-22,"Nikkei",13500.45996
"11217",2008-02-25,"S&P 500",1371.800049
"11218",2008-02-25,"Dow Jones",12570.21973
"11219",2008-02-25,"DAX",6882.560059
"11220",2008-02-25,"Nikkei",13914.57031
"11221",2008-02-26,"S&P 500",1381.290039
"11222",2008-02-26,"Dow Jones",12684.91992
"11223",2008-02-26,"DAX",6985.970215
"11224",2008-02-26,"Nikkei",13824.71973
"11225",2008-02-27,"S&P 500",1380.02002
"11226",2008-02-27,"Dow Jones",12694.28027
"11227",2008-02-27,"DAX",6997.850098
"11228",2008-02-27,"Nikkei",14031.2998
"11229",2008-02-28,"S&P 500",1367.680054
"11230",2008-02-28,"Dow Jones",12582.17969
"11231",2008-02-28,"DAX",6862.52002
"11232",2008-02-28,"Nikkei",13925.50977
"11233",2008-02-29,"S&P 500",1330.630005
"11234",2008-02-29,"Dow Jones",12266.38965
"11235",2008-02-29,"DAX",6748.129883
"11236",2008-02-29,"Nikkei",13603.01953
"11237",2008-03-03,"S&P 500",1331.339966
"11238",2008-03-03,"Dow Jones",12258.90039
"11239",2008-03-03,"DAX",6689.950195
"11240",2008-03-03,"Nikkei",12992.17969
"11241",2008-03-04,"S&P 500",1326.75
"11242",2008-03-04,"Dow Jones",12213.7998
"11243",2008-03-04,"DAX",6545.040039
"11244",2008-03-04,"Nikkei",12992.28027
"11245",2008-03-05,"S&P 500",1333.699951
"11246",2008-03-05,"Dow Jones",12254.99023
"11247",2008-03-05,"DAX",6683.709961
"11248",2008-03-05,"Nikkei",12972.05957
"11249",2008-03-06,"S&P 500",1304.339966
"11250",2008-03-06,"Dow Jones",12040.38965
"11251",2008-03-06,"DAX",6591.310059
"11252",2008-03-06,"Nikkei",13215.41992
"11253",2008-03-07,"S&P 500",1293.369995
"11254",2008-03-07,"Dow Jones",11893.69043
"11255",2008-03-07,"DAX",6513.990234
"11256",2008-03-07,"Nikkei",12782.7998
"11257",2008-03-10,"S&P 500",1273.369995
"11258",2008-03-10,"Dow Jones",11740.15039
"11259",2008-03-10,"DAX",6448.080078
"11260",2008-03-10,"Nikkei",12532.12988
"11261",2008-03-11,"S&P 500",1320.650024
"11262",2008-03-11,"Dow Jones",12156.80957
"11263",2008-03-11,"DAX",6524.569824
"11264",2008-03-11,"Nikkei",12658.28027
"11265",2008-03-12,"S&P 500",1308.77002
"11266",2008-03-12,"Dow Jones",12110.24023
"11267",2008-03-12,"DAX",6599.370117
"11268",2008-03-12,"Nikkei",12861.12988
"11269",2008-03-13,"S&P 500",1315.47998
"11270",2008-03-13,"Dow Jones",12145.74023
"11271",2008-03-13,"DAX",6500.560059
"11272",2008-03-13,"Nikkei",12433.44043
"11273",2008-03-14,"S&P 500",1288.140015
"11274",2008-03-14,"Dow Jones",11951.08984
"11275",2008-03-14,"DAX",6451.899902
"11276",2008-03-14,"Nikkei",12241.59961
"11277",2008-03-17,"S&P 500",1276.599976
"11278",2008-03-17,"Dow Jones",11972.25
"11279",2008-03-17,"DAX",6182.299805
"11280",2008-03-17,"Nikkei",11787.50977
"11281",2008-03-18,"S&P 500",1330.73999
"11282",2008-03-18,"Dow Jones",12392.66016
"11283",2008-03-18,"DAX",6393.390137
"11284",2008-03-18,"Nikkei",11964.16016
"11285",2008-03-19,"S&P 500",1298.420044
"11286",2008-03-19,"Dow Jones",12099.66016
"11287",2008-03-19,"DAX",6361.220215
"11288",2008-03-19,"Nikkei",12260.44043
